Year,overshoot_CESM2-WACCM_J300_MA,overshoot_CESM2-WACCM_J50_MA,overshoot_CESM2-WACCM_WT_MA,overshoot_UKESM1-0-LL_J300_MA,overshoot_UKESM1-0-LL_J50_MA,overshoot_UKESM1-0-LL_WT_MA,overshoot_CESM2-WACCM_J300_PIGL5th,overshoot_CESM2-WACCM_J50_PIGL5th,overshoot_CESM2-WACCM_WT_PIGL5th,overshoot_UKESM1-0-LL_J300_PIGL5th,overshoot_UKESM1-0-LL_J50_PIGL5th,overshoot_UKESM1-0-LL_WT_PIGL5th
2107.0,0.7031941470447867,0.657260636703347,0.9110269000842872,,,,4.570751648232077,5.828305672953628,5.6277934923684745,,,
2108.0,0.7259460434387137,0.6844876497615132,0.9413829705486976,,,,4.693555134140372,5.970437528117494,5.7372533435302335,,,
2109.0,0.7442557220687276,0.7071631653621346,0.9672218649928832,,,,4.806716582078419,6.110503157636934,5.841896721508741,,,
2110.0,0.7646771633273464,0.7320684810434969,0.9948788036753452,,,,4.91644080077868,6.24623111317303,5.948082907287708,,,
2111.0,0.7938980655067858,0.7653452218494944,1.0323613490883197,,,,5.031176143163557,6.383355075094845,6.059824455678671,,,
2112.0,0.8215297547900859,0.7967499272061008,1.0683595603326146,,,,5.142419114196325,6.5175384897023205,6.168430438475467,,,
2113.0,0.8496205937976614,0.8284751577100781,1.1047811346026308,,,,5.253714859591103,6.6511429966590265,6.280054471010548,,,
2114.0,0.8842305116187011,0.86718385033996,1.147677722750625,,,,5.371235421813426,6.790623779251487,6.39794749799665,,,
2115.0,0.9177039734035752,0.9051178434837795,1.1898501135204222,,,,5.486979635540998,6.927243418117442,6.5145894584309225,,,
2116.0,0.9504279915272568,0.9428135519604178,1.2312695997696876,,,,5.600398143798349,7.063406763110535,6.630235554466636,,,
2117.0,0.984453118962165,0.982447719797429,1.2744172885940466,,,,5.7105852968989,7.202858947916018,6.746047856181112,,,
2118.0,1.0136911683197585,1.0180253944628976,1.313374834332832,,,,5.814108530812354,7.33859966976356,6.855621360566759,,,
2119.0,1.043912167134412,1.053587992448768,1.3533246595670947,,,,5.917889324992497,7.475020574105651,6.964367811649268,,,
2120.0,1.0731131960381672,1.0883667715947871,1.392575590817962,,,,6.015255113982881,7.610245945533044,7.068015613524234,,,
2121.0,1.1053788207752362,1.126706523898922,1.435195221748176,,,,6.115816401211247,7.745059898106846,7.172139782075041,,,
2122.0,1.1415962108769362,1.1684842175554666,1.481876269889781,,,,6.221489961823528,7.878097916906719,7.278295343147126,,,
2123.0,1.1765370110995663,1.2097238042058365,1.5287673764375191,,,,6.328572969077122,8.010563883755657,7.383796314805771,,,
2124.0,1.214826281271835,1.254477786231192,1.5796089621957654,,,,6.439640028168543,8.146936292322208,7.487947125186323,,,
2125.0,1.2499744028082462,1.2966581804815394,1.6277221319931665,,,,6.54509734650624,8.279495043565936,7.585403972226786,,,
2126.0,1.2813490676374024,1.3360696700103474,1.671464505591809,,,,6.646532302674775,8.411026612463793,7.677905744767704,,,
2127.0,1.316839742333246,1.3806758239801635,1.71985783523079,,,,6.753589177908327,8.547802256288584,7.774472893316374,,,
2128.0,1.3532071790560196,1.4256788006904138,1.768481419839852,,,,6.861827233981275,8.685831865063081,7.868802427527477,,,
2129.0,1.3936402108701933,1.4745269909213998,1.821052124552256,,,,6.973265257325628,8.8245883682257,7.96499605587573,,,
2130.0,1.437758792864409,1.5274887684937863,1.8776114711589047,,,,7.090619390129616,8.966062914700004,8.06691480104976,,,
2131.0,1.4843364679316942,1.5832628962411124,1.9363414603296027,,,,7.206845529463133,9.107066085881293,8.16789456925973,,,
2132.0,1.5276318763753918,1.6367661448767865,1.9922973888942577,,,,7.317063313426733,9.243030019172652,8.266217527343608,,,
2133.0,1.5709950890043418,1.6913214953345823,2.049107222086419,,,,7.422268490523836,9.374774509640504,8.363402581225333,,,
2134.0,1.6151349643899848,1.7463072967785889,2.1078133466474545,,,,7.527484738273114,9.507175094815818,8.461518354550437,,,
2135.0,1.6580218171538534,1.7989408904823792,2.1670088418273226,,,,7.630746635149819,9.634938895675212,8.558334782080408,,,
2136.0,1.7039104293877592,1.8540096555615773,2.230418243461455,,,,7.729053839816611,9.756611431002511,8.653954472526806,,,
2137.0,1.7491791161844628,1.909628472077195,2.293210649779577,,,,7.8225543683652194,9.875114442739903,8.74637588983587,,,
2138.0,1.7957705910760722,1.967460536099707,2.357003772477326,,,,7.9148999916661,9.991161478645036,8.8369724118458,,,
2139.0,1.84229202479525,2.0267000812628817,2.420551886619435,,,,8.005561212138595,10.10573008432156,8.925945799286799,,,
2140.0,1.8916680476623775,2.0884986658749,2.487207402840381,,,,8.097405842115284,10.220124486785304,9.016563122024532,,,
2141.0,1.945475985968179,2.1561793004185965,2.5602378284694485,,,,8.190996483787657,10.335317650689266,9.110469915355576,,,
2142.0,1.9997356776608648,2.2252155637512,2.635925005799656,,,,8.281045935779588,10.447872310417212,9.201520938032887,,,
2143.0,2.051658847937713,2.292627745608491,2.7061766161374736,,,,8.368185678600613,10.557260551365925,9.290452813603348,,,
2144.0,2.103431183261413,2.362027778530832,2.7732303782419843,,,,8.454170457470388,10.666012995987805,9.377859899417215,,,
2145.0,2.1576455995567008,2.432640907530796,2.839410363410932,,,,8.541241799576886,10.777075637280246,9.466149593324054,,,
2146.0,2.214768408026853,2.5064504240916583,2.906758630731832,,,,8.62872706713661,10.889192351432447,9.556279025398316,,,
2147.0,2.271126756448658,2.579756429354028,2.971635977189726,,,,8.716409453956503,11.001327780644187,9.647085681854234,,,
2148.0,2.3253092464463623,2.652820984338789,3.032129564253555,,,,8.799168624304432,11.10949557299525,9.732793851306123,,,
2149.0,2.3809562258832044,2.7301045765164518,3.091994367760359,,,,8.884552903721767,11.21917655101926,9.821049909831665,,,
2150.0,2.436907098477428,2.8101816705748788,3.150280210169005,,,,8.968434884387559,11.326220958929667,9.907532077308677,,,
2151.0,2.491652302176329,2.8920979942289797,3.206373429111108,,,,9.050446543844984,11.428636081698766,9.99325714217752,,,
2152.0,2.542425777658792,2.9744010588522376,3.2586914469414285,,,,9.128122852912616,11.525170494041287,10.074553923338106,,,
2153.0,2.594014956841418,3.0617922213869284,3.31068839502363,,,,9.20547967318316,11.620717445172584,10.154537305478152,,,
2154.0,2.653939856759945,3.159861826186202,3.3687723722253025,,,,9.289643441778852,11.721510610918068,10.240352610781525,,,
2155.0,2.71725136594656,3.261998190636571,3.4275695935949813,,,,9.374223868972912,11.820814403301885,10.326380355279609,,,
2156.0,2.7747733085695576,3.360728653340844,3.479061639125485,,,,9.45308680549613,11.915219194152892,10.40727680569094,,,
2157.0,2.831036683827144,3.450163996711265,3.5274370046036547,,,,9.5297712558074,12.007399064920524,10.48541645075044,,,
2158.0,2.885453785408662,3.532963370598367,3.5725840297444846,,,,9.603638685601258,12.09585923769452,10.560379569042972,,,
2159.0,2.9390501264774502,3.606636510728784,3.614895898304871,,,,9.675142208616212,12.182065202848854,10.633670696795951,,,
2160.0,2.9976600983046024,3.68043696931746,3.6604034595324166,,,,9.751221469689488,12.272299971648794,10.711568614461653,,,
2161.0,3.05421518398874,3.748820649646735,3.7023247055005752,,,,9.823788907868009,12.35874805280099,10.78630541660456,,,
2162.0,3.112265114503612,3.8153069531976738,3.743515422368873,,,,9.896756390615952,12.44457528268684,10.860350249603336,,,
2163.0,3.1814054901846176,3.88447752008685,3.7915489806435936,,,,9.977691786988393,12.537631701003733,10.941098180912842,,,
2164.0,3.27196826677885,3.9523602305530967,3.839623609462364,,,,10.05748192136352,12.629512979974375,11.020830540814206,,,
2165.0,3.368323917196123,4.016637977664247,3.8857471363963607,,,,10.133547158149351,12.716370090170264,11.09727276694869,,,
2166.0,3.451841008618764,4.079973673925193,3.932856567422803,,,,10.208379379059926,12.802952019382024,11.173337956542555,,,
2167.0,3.526657310436674,4.140401172368956,3.977190836205036,,,,10.281227602790857,12.887373899344434,11.247338725360205,,,
2168.0,3.595917331734131,4.1991050489837045,4.020251697569815,,,,10.351914776024357,12.969683554440342,11.319439236368767,,,
2169.0,3.662180793721994,4.2581326871500496,4.064975985631637,,,,10.423555867655708,13.053360918643516,11.392492136280117,,,
2170.0,3.7308102499817823,4.321326178899984,4.114648400489474,,,,10.497354918059044,13.139153052227368,11.46716691147785,,,
2171.0,3.7996862234703617,4.384280498740781,4.164781706984833,,,,10.571721675129965,13.22644773973608,11.5427995462782,,,
2172.0,3.864637645767135,4.443835668854533,4.211455873419509,,,,10.641400742807363,13.30878944233118,11.613929057551124,,,
2173.0,3.9272935370414976,4.502269460974817,4.257532892347279,,,,10.70891473588208,13.388323338482614,11.683432673101326,,,
2174.0,3.9888639432272894,4.561113172012736,4.302192305142967,,,,10.777114116383334,13.468242724657117,11.753038998749584,,,
2175.0,4.060101243256396,4.627404950991922,4.355282525862269,,,,10.853024897107383,13.555273246615425,11.830883931915904,,,
2176.0,4.128987177970538,4.692074356347523,4.407167790784115,,,,10.924979877998432,13.637810606302711,11.905322573379395,,,
2177.0,4.191853117358383,4.753700867879829,4.454667194552045,,,,10.994165050246416,13.71748957482266,11.977443096598298,,,
2178.0,4.258363968865409,4.821118950254829,4.505713258622208,,,,11.067027243305464,13.799733278649844,12.053192459359172,,,
2179.0,4.322471433598478,4.88783046744068,4.5554301294784025,,,,11.13890094240338,13.880926716846515,12.127891017914266,,,
2180.0,4.377963745620528,4.947406948160775,4.597209753077793,,,,11.204618803449772,13.956170135134618,12.196308285127389,,,
2181.0,4.432942700967468,5.0068449982431975,4.640034581866696,,,,11.271643242269946,14.032826961437342,12.266015642956114,,,
2182.0,4.494033283689909,5.072581106399245,4.6905848178093175,,,,11.344262188562343,14.116204582913038,12.342011936927378,,,
2183.0,4.551032065437156,5.1361064421678,4.73837419729072,,,,11.41252966683594,14.195802705863072,12.41427450990617,,,
2184.0,4.600972791109815,5.193454308861279,4.779530480931261,,,,11.476880246384516,14.269887549875111,12.48181384919626,,,
2185.0,4.652099873078997,5.252259780128324,4.823243224959372,,,,11.545574790979918,14.347145967857204,12.552919156463853,,,
2186.0,4.706006474299864,5.3148663053996215,4.870230486297099,,,,11.61810784196388,14.42784539103764,12.627919146639211,,,
2187.0,4.759265870480458,5.379069961927824,4.917800434915836,,,,11.690177334620708,14.507672681790934,12.702448940334383,,,
2188.0,4.811206022765868,5.442028617506051,4.964773094505057,,,,11.761169302988945,14.587579051894798,12.77643743686848,,,
2189.0,4.859413488583042,5.499346418768858,5.00864967931549,,,,11.827509267428878,14.664112070160703,12.847674473480565,,,
2190.0,4.908512988211735,5.55739565186705,5.053384205388963,,,,11.896917788017838,14.744669344584269,12.92273344236617,,,
2191.0,4.961290484966444,5.617874127594171,5.10188588499244,,,,11.967693638241832,14.828183188379496,13.00089658437922,,,
2192.0,5.01684854575968,5.68027741503284,5.153043084610923,,,,12.03958754913087,14.913014657062975,13.080521701121276,,,
2193.0,5.071047750217644,5.740046952663123,5.202324065987811,,,,12.109668939092009,14.99722724273511,13.158756663986052,,,
2194.0,5.120549338704143,5.793916663452976,5.246784864542084,,,,12.176345347156436,15.07967704439714,13.233377810040894,,,
2195.0,5.172758605410959,5.848691950799688,5.294365620374605,,,,12.246404394502983,15.16529688417516,13.31207731524395,,,
2196.0,5.227574761023565,5.907103921209961,5.345409555966352,,,,12.318449783373463,15.254369021613936,13.394412578939974,,,
2197.0,5.276297574708585,5.960367124285475,5.39095432352545,,,,12.386206369937772,15.33859534392473,13.473309654292729,,,
2198.0,5.322544164106012,6.012560411782235,5.434600694617786,,,,12.452451164010649,15.420580105283662,13.551190254246348,,,
2199.0,5.370987653930992,6.067981728611451,5.480887612977159,,,,12.52202422298764,15.504176084094876,13.63225080438229,,,
2200.0,5.419317471956993,6.123259491687628,5.52754506118196,,,,12.594207176720168,15.589097816631616,13.71642688380994,,,
2201.0,5.473043027841606,6.18379530557179,5.579187325389188,,,,12.674529181224756,15.681072631315237,13.80798720137268,,,
2202.0,5.521011498686165,6.239164020654053,5.625856728693438,,,,12.74523078219321,15.76491767571562,13.89089363982993,,,
2203.0,5.559620949049868,6.287039978945083,5.663453195043648,,,,12.806280107325158,15.840882139068238,13.965002391964267,,,
2204.0,5.605179889312637,6.3418136602071895,5.707787593811717,,,,12.874628275516056,15.924471991841576,14.046210167310708,,,
2205.0,5.654397511785799,6.401754721922642,5.756664943162035,,,,12.947346227760848,16.011121819848707,14.132653062055493,,,
2206.0,5.702105638851547,6.461437661058605,5.804716572380404,,,,13.01955685127064,16.096172449411366,14.218200537288814,,,
2207.0,5.74581853153164,6.517912878094795,5.849308769688888,,,,13.086836764088236,16.178564088243906,14.300211497795823,,,
2208.0,5.787813869347524,6.572421869180197,5.89297923851003,,,,13.151345780889434,16.259394893144165,14.378890943646653,,,
2209.0,5.827761168811128,6.623376032226423,5.934316313366839,,,,13.212958421111976,16.337639862204544,14.454742089695182,,,
2210.0,5.870684600056339,6.675926432496006,5.977965995411793,,,,13.27843309893666,16.419574617958364,14.534367399608596,,,
2211.0,5.917051878123152,6.730357853045973,6.025209060859011,,,,13.346684339402,16.50414882839485,14.617742848924264,,,
2212.0,5.960428265711712,6.781151196263359,6.069024305373981,,,,13.41314766544152,16.586411079265172,14.69929737130364,,,
2213.0,6.005712314905269,6.8337464632820994,6.11469056146993,,,,13.479804914757452,16.668102778092344,14.780831739234774,,,
2214.0,6.049621537759735,6.8852655371247184,6.159415424417493,,,,13.54437704222485,16.74676114473752,14.859495331224636,,,
2215.0,6.092514940171724,6.935294479193356,6.203323399223075,,,,13.60731416664385,16.823171253178312,14.935817770091177,,,
2216.0,6.135675929614778,6.985154129695756,6.246467316462292,,,,13.669902363037838,16.898613477948377,15.011084682873566,,,
2217.0,6.177722633899204,7.03238968884487,6.287755349735921,,,,13.731157235729825,16.971303996831754,15.084877591710097,,,
2218.0,6.221039881333936,7.080407575806849,6.32984333173479,,,,13.79368699231581,17.044837605290493,15.158782157532212,,,
2219.0,6.262762113963071,7.126373163625449,6.370353792584801,,,,13.856097932323722,17.11753875792946,15.23207010871258,,,
2220.0,6.302422672260105,7.170987545756996,6.40949146226288,,,,13.917984243612752,17.18772901274047,15.30368507791474,,,
2221.0,6.346867416004831,7.220611956993253,6.453935987131366,,,,13.98404232667264,17.261551020152726,15.378760509364756,,,
2222.0,6.390403015261088,7.269762736701595,6.497559920716372,,,,14.047326591439832,17.332457352839377,15.45000025384566,,,
2223.0,6.427688823917992,7.312820566147046,6.53509365221822,,,,14.105535277962469,17.39727420586697,15.514580832631486,,,
2224.0,6.465534315005519,7.355250926497265,6.57230358893674,,,,14.163853219124448,17.4621874672058,15.57872184317007,,,
2225.0,6.508349829187534,7.403329842101354,6.614357715367747,,,,14.226788106252425,17.531091302722828,15.646909526818684,,,
2226.0,6.548455863722436,7.447889946239998,6.654130089043034,,,,14.289187832843124,17.59916430559457,15.714859566751851,,,
2227.0,6.586477146042162,7.48946648585137,6.691072192778071,,,,14.348710835468196,17.66371024167149,15.779497468526705,,,
2228.0,6.6287440567421445,7.534891801547608,6.7314492303706,,,,14.411801813788069,17.730125231113913,15.846773744103452,,,
2229.0,6.671134865038786,7.580211704703729,6.771607547035539,,,,14.475573866267622,17.796705315892,15.91343817249548,,,
2230.0,6.710197007402025,7.622277759535395,6.808371605181966,,,,14.536823305174254,17.86399024408633,15.977526985566584,,,
2231.0,6.752711911749647,7.668228118449156,6.8476068416505305,,,,14.602204103052802,17.935866462242306,16.04507650201869,,,
2232.0,6.796465040612352,7.716336157397419,6.888272551258404,,,,14.667764659811713,18.008768774889457,16.11306436600028,,,
2233.0,6.835773345788707,7.759690372260719,6.925015945152925,,,,14.729076041891949,18.077803829678327,16.17779946361969,,,
2234.0,6.875874573699534,7.8030089760860015,6.961840332750144,,,,14.793361410123932,18.14985202950009,16.245101913537223,,,
2235.0,6.916676161585632,7.845703755186803,6.998297256623001,,,,14.85605634173958,18.221624705779917,16.312211745461763,,,
2236.0,6.960075612427284,7.891326144125236,7.037171835565531,,,,14.917638898850466,18.294805318312328,16.378246446608095,,,
2237.0,7.004178645902115,7.937117774635199,7.076907150480687,,,,14.979306310994604,18.36817771679274,16.444749479537744,,,
2238.0,7.045197384317987,7.98051079287809,7.114131148478799,,,,15.038410200933042,18.43925959203787,16.50869448298095,,,
2239.0,7.087445928425002,8.026275863755531,7.152226269473355,,,,15.098850224537122,18.513581154210986,16.57408256380504,,,
2240.0,7.129334937717855,8.071947416380413,7.1894115405021015,,,,15.158928447389656,18.58861444313737,16.63992142579328,,,
2241.0,7.175554323313543,8.121179294848476,7.229799450916216,,,,15.2232568576244,18.667814948496872,16.71083464028897,,,
2242.0,7.22351122479759,8.173408363054682,7.272154076172697,,,,15.28670676192236,18.74816753947546,16.781606147935896,,,
2243.0,7.267502793555066,8.222060326494365,7.311580535357589,,,,15.345181410519846,18.82524304772741,16.847312797228835,,,
2244.0,7.3077394559401725,8.266931968005037,7.34700472877865,,,,15.3996134594871,18.8987067641287,16.90815427741745,,,
2245.0,7.349725022505431,8.314311902594685,7.383879965096299,,,,15.455123048186833,18.972951598478467,16.970167773364583,,,
2246.0,7.39373701769537,8.364286946558304,7.423769547886161,,,,15.512698846282763,19.04932330232594,17.034603351545524,,,
2247.0,7.434509213419665,8.41182828064833,7.461220545266547,,,,15.567027840792402,19.12281864605559,17.09604850493322,,,
2248.0,7.474224597171153,8.459073495447827,7.4983702969798145,,,,15.621106976312834,19.19514617092235,17.15608100965421,,,
2249.0,7.515730135222704,8.507840673424907,7.537269650008795,,,,15.678504712577377,19.2696900429248,17.218268548762584,,,
2250.0,7.557179533192188,8.55558991115793,7.575823543406342,,,,15.735414888228272,19.342281428125567,17.27950062051309,,,
2251.0,7.598377780270561,8.603591347013653,7.614444863368565,,,,15.791329288176236,19.412976835501198,17.34060819744747,,,
2252.0,7.6428507449551475,8.656219005758283,7.656833952637494,,,,15.851173379661484,19.48629758219563,17.405957421918185,,,
2253.0,7.685307898019651,8.707040293399272,7.6975223130063135,,,,15.909153003367976,19.556777859749765,17.468600254276428,,,
2254.0,7.722074341245159,8.751921019695505,7.732715840636681,,,,15.961925719818227,19.62106548989357,17.52614516971507,,,
2255.0,7.758651838811318,8.797221864594732,7.767384680569031,,,,16.01563127300725,19.68491066829894,17.58449201414268,,,
2256.0,7.792929354153371,8.840153273866507,7.800431047582316,,,,16.06732661709172,19.746160072236776,17.640921252918872,,,
2257.0,7.828317703954308,8.884407997911701,7.8345270162665726,,,,16.11921665027372,19.80670932906278,17.697674597721615,,,
2258.0,7.865512345106568,8.931023808121022,7.870618976015822,,,,16.173319402122765,19.86927166642918,17.756753045478487,,,
2259.0,7.900223810797001,8.975163067590376,7.904587994888111,,,,16.22553439074401,19.92918684148378,17.81389130185499,,,
2260.0,7.939794987059449,9.024900148560572,7.943729985137509,,,,16.28266774767709,19.994376047175717,17.875737834647474,,,
2261.0,7.983167969237962,9.079209609976797,7.986910633895544,,,,16.34243032255386,20.06309453817513,17.940777727988095,,,
2262.0,8.023786911644637,9.131876674906032,8.02764136661165,,,,16.399419901894476,20.12832255920544,18.00329919996382,,,
2263.0,8.06525264652318,9.185992159245796,8.069136830702064,,,,16.457853355740802,20.1942505476842,18.06764094423284,,,
2264.0,8.103686379030222,9.237701531357704,8.108149652322906,,,,16.51312737802719,20.257123565738887,18.12958055829441,,,
2265.0,8.135178476623672,9.282067646035308,8.140224185512416,,,,16.561922121728532,20.313119626211275,18.18406485741697,,,
2266.0,8.172267841114717,9.33027390741596,8.176811678932646,,,,16.61655906739259,20.372945451546872,18.24259800993353,,,
2267.0,8.211644027516115,9.379957237174256,8.215273198579114,,,,16.673940938511215,20.434926194381216,18.301892419354584,,,
2268.0,8.245746415936118,9.424918144357283,8.248134345972575,,,,16.72654512996754,20.492898541907405,18.354742239982464,,,
2269.0,8.282883575063666,9.472589690432406,8.283465369838664,,,,16.782367639576087,20.555760510589977,18.409616712882517,,,
2270.0,8.318337093166862,9.517943619487454,8.317215964761196,,,,16.837720072833147,20.619010750565643,18.46346877575944,,,
2271.0,8.355137512164164,9.563405881993267,8.3512350607465,,,,16.89411754158311,20.68374594835179,18.51781102744241,,,
2272.0,8.392907721842697,9.608833192037384,8.386161980021935,,,,16.950485823729004,20.74816776866159,18.57132535015383,,,
2273.0,8.427872753645236,9.651875107900786,8.419005064314106,,,,17.00552039508158,20.810970730682318,18.623099419159946,,,
2274.0,8.464813069235811,9.69715152914839,8.454081374386794,,,,17.06282943651567,20.8757127453153,18.676610428194163,,,
2275.0,8.498893955524698,9.74005514146597,8.485805829990827,,,,17.118183997524483,20.94073082919388,18.727634686697243,,,
2276.0,8.53726368665225,9.787387059871207,8.521654679071336,,,,17.17982175220034,21.01220655469132,18.78390146209225,,,
2277.0,8.580454455904608,9.83951603560481,8.561905280090286,,,,17.245441829152245,21.08687841760317,18.8442376480321,,,
2278.0,8.61736010626712,9.885608187346294,8.595660068521042,,,,17.303916132483295,21.153508708685585,18.897296096968077,,,
2279.0,8.654170010868144,9.931543964718449,8.629358645490006,,,,17.36291466857577,21.221247052937887,18.950228877040004,,,
2280.0,8.69265684817841,9.979404624758706,8.665239298379943,,,,17.42282991260512,21.290683329974367,19.00367491525168,,,
2281.0,8.732120793104551,10.027456217003994,8.701746202996452,,,,17.482978292340988,21.36008693776093,19.05717872372861,,,
2282.0,8.773594822492122,10.077001482058566,8.740406988151914,,,,17.544665805770908,21.42929417098497,19.112642135272797,,,
2283.0,8.813080815502005,10.124007195283436,8.777792476418147,,,,17.603744828627708,21.49671789852665,19.16633977468849,,,
2284.0,8.843897106581489,10.16234561706062,8.806997752927797,,,,17.65564351513101,21.55626738464771,19.212376640980327,,,
2285.0,8.875313117954175,10.202115896170367,8.837472292623907,,,,17.708984536858566,21.61641510819875,19.258787641705236,,,
2286.0,8.913098735200055,10.248909248945418,8.874334089349228,,,,17.768728466018484,21.682838298563357,19.310945250938637,,,
2287.0,8.947425625449142,10.291967272964872,8.907901551104711,,,,17.823749239807128,21.744914145233405,19.35848237198836,,,
2288.0,8.98662526670542,10.34079030946852,8.946722122685337,,,,17.88486066936845,21.81249830064324,19.412146714691843,,,
2289.0,9.024277241031,10.388140224273592,8.985136533664209,,,,17.944696805178257,21.88000802388036,19.46504311545051,,,
2290.0,9.05924031462203,10.432186915046133,9.02150719055592,,,,18.00232489355796,21.94454000898716,19.51616391941776,,,
2291.0,9.09853703050518,10.48018463703882,9.06196146126206,,,,18.063605681997277,22.01336038161741,19.571189581619127,,,
2292.0,9.137101630002755,10.52623757142109,9.10190616303153,,,,18.124221342427045,22.08115115597608,19.625759692217816,,,
2293.0,9.17468268926904,10.569890683383818,9.141272163844157,,,,18.18520319408985,22.150548676101018,19.679630605925738,,,
2294.0,9.209967045658551,10.610611134858951,9.179088538474703,,,,18.24281599206827,22.21720674625868,19.729048349534565,,,
2295.0,9.245560819552004,10.651907526570154,9.217416819819617,,,,18.301088332172775,22.285650476615977,19.77867991017557,,,
2296.0,9.282103812251377,10.693653608163702,9.255956342131936,,,,18.36062785770942,22.356163897679696,19.829287230087576,,,
2297.0,9.319074234227555,10.735870253446022,9.294282745466674,,,,18.420434010951308,22.42641419469169,19.879575449581317,,,
2298.0,9.359556948189212,10.781923083047555,9.33647241124191,,,,18.48332839183128,22.499364526387268,19.93201354317883,,,
2299.0,9.400123902553542,10.827168003227284,9.379464080023595,,,,18.54706079766004,22.57312247089813,19.984431539355132,,,
2300.0,9.440302556055482,10.872362781029787,9.422124675821662,,,,18.610955186542835,22.647971921033125,20.036446833650785,,,
